transaction_id,customer_id,transaction_amount_inr,merchant_category,merchant_id,transaction_datetime,transaction_hour,day_of_week,customer_age,customer_gender,customer_income_monthly_inr,customer_tenure_months,avg_transaction_amount_inr,transaction_count_30d,transaction_city,transaction_state,distance_from_home_km,card_type,device_type,channel,international_transaction,failed_attempts_24h,previous_fraud_count,account_age_months,amount_to_customer_avg_ratio,is_fraud
TXN10010646,CUST100374,1207.66,Grocery,MER4704,4/19/2026 17:26,17,Sunday,66,Male,122115,7,1301.32,14,Ahmedabad,Gujarat,6.55,Amex,Android,Online,0,0,0,135,0.927,0
TXN10010647,CUST100289,1001.72,Electronics,MER2602,3/18/2026 10:54,10,Wednesday,60,Male,60028,120,903.72,16,Chennai,Tamil Nadu,0.84,Mastercard,iOS,Online,0,0,0,126,1.107,0
TXN10010648,CUST101509,2378.46,Electronics,MER2675,5/27/2026 18:58,18,Wednesday,22,Other,78882,11,1976.74,17,Kolkata,West Bengal,3.83,RuPay,Android,Online,0,0,0,170,1.203,0
TXN10010649,CUST100682,1648.14,Electronics,MER4939,3/14/2026 20:38,20,Saturday,65,Female,88371,135,1398.55,14,Delhi,Delhi,12.11,Visa,Android,POS,0,0,0,61,1.178,0
TXN10010650,CUST101730,674.71,Online Shopping,MER3999,5/31/2026 10:16,10,Sunday,24,Female,57372,18,750.69,10,Delhi,Delhi,7.66,Visa,Web,POS,0,0,0,41,0.898,0
TXN10010651,CUST100230,813.33,Fuel,MER1085,5/20/2026 23:29,23,Wednesday,29,Female,69702,161,892.81,20,Kochi,Kerala,11.44,Visa,iOS,POS,0,0,0,85,0.91,0
TXN10010652,CUST100075,724.94,Fuel,MER4947,3/7/2026 14:41,14,Saturday,62,Female,46277,103,1498.72,19,Kolkata,West Bengal,5.73,Visa,Android,Mobile App,0,0,0,8,0.483,0
TXN10010653,CUST101705,3745.42,Grocery,MER4116,6/8/2026 16:39,16,Monday,37,Female,47553,150,2105.71,21,Indore,Madhya Pradesh,4.11,Amex,ATM,Online,0,0,0,134,1.778,0
TXN10010654,CUST101811,2479.42,Fuel,MER4485,3/6/2026 23:33,23,Friday,45,Male,22541,69,2584.55,14,Pune,Maharashtra,6.58,Mastercard,Web,Online,0,1,0,32,0.959,0
TXN10010655,CUST101468,5955.5,Healthcare,MER1985,5/27/2026 18:48,18,Wednesday,25,Male,45528,171,3743.01,19,Ahmedabad,Gujarat,9.94,RuPay,iOS,POS,0,1,0,132,1.591,0
TXN10010656,CUST101959,1645.51,Fuel,MER4253,4/28/2026 12:43,12,Tuesday,51,Female,53731,154,1034.1,10,Pune,Maharashtra,6.91,Visa,Android,Online,0,1,0,86,1.59,0
TXN10010657,CUST100725,2681.32,Clothing,MER2995,2/1/2026 19:35,19,Sunday,44,Male,33898,26,4621.19,6,Pune,Maharashtra,9.84,Visa,Android,POS,0,0,0,62,0.58,0
TXN10010658,CUST101564,553.71,Education,MER2262,2/1/2026 11:30,11,Sunday,30,Female,95933,83,1118.72,12,Chennai,Tamil Nadu,2,Mastercard,Web,ATM,0,0,0,19,0.495,0
TXN10010659,CUST100187,3068.82,Restaurant,MER4526,4/20/2026 2:19,2,Monday,51,Female,35265,47,4099.86,14,Mumbai,Maharashtra,4.86,Visa,Android,POS,0,0,0,160,0.748,0
TXN10010660,CUST100355,1510.18,Electronics,MER3281,3/10/2026 10:03,10,Tuesday,61,Male,158783,118,1644.63,10,Mumbai,Maharashtra,6.53,Mastercard,Web,POS,0,1,0,66,0.918,0
TXN10010661,CUST100790,1234.45,Utilities,MER3366,5/15/2026 9:19,9,Friday,46,Female,72473,115,1677.67,17,Jaipur,Rajasthan,14.03,RuPay,Android,ATM,0,0,0,110,0.735,0
TXN10010662,CUST101801,8745.61,Grocery,MER3443,5/7/2026 18:08,18,Thursday,37,Male,36602,140,3333.94,12,Kolkata,West Bengal,3.95,RuPay,Android,Mobile App,0,0,0,158,2.622,0
TXN10010663,CUST100109,3221.54,Fuel,MER1577,5/16/2026 17:51,17,Saturday,18,Female,45979,96,2468.41,12,Hyderabad,Telangana,7.5,Visa,Web,Online,0,0,0,165,1.305,0
TXN10010664,CUST100947,1613.43,Online Shopping,MER4727,4/3/2026 9:22,9,Friday,33,Female,13785,54,1012.13,11,Delhi,Delhi,3.79,Mastercard,Android,Online,0,0,0,16,1.593,0
TXN10010665,CUST101475,1588.14,Healthcare,MER4479,6/3/2026 13:24,13,Wednesday,55,Female,53988,74,1776.56,15,Mumbai,Maharashtra,5.61,Visa,iOS,Mobile App,0,0,0,161,0.893,0
TXN10010666,CUST100031,2071.77,Travel,MER2885,6/16/2026 12:15,12,Tuesday,34,Female,79925,171,1235.66,11,Hyderabad,Telangana,21.27,Mastercard,Web,Online,0,0,0,101,1.675,0
TXN10010667,CUST100196,3186.52,Healthcare,MER1276,2/11/2026 8:44,8,Wednesday,30,Female,111613,14,2765.03,13,Pune,Maharashtra,6.66,Visa,Web,Online,0,1,0,131,1.152,0
TXN10010668,CUST101398,6897.56,Healthcare,MER2448,2/26/2026 18:27,18,Thursday,69,Male,30844,63,11270.61,12,Pune,Maharashtra,4.41,RuPay,ATM,ATM,0,0,0,82,0.612,0
TXN10010669,CUST101773,210.32,Online Shopping,MER1781,5/28/2026 11:05,11,Thursday,20,Male,37026,173,642.72,9,Chennai,Tamil Nadu,4.61,Visa,Web,POS,0,0,0,85,0.327,0
TXN10010670,CUST101800,2911.25,Restaurant,MER1271,6/29/2026 14:04,14,Monday,49,Male,39698,127,2423.49,20,Kochi,Kerala,8.68,RuPay,iOS,POS,0,1,0,151,1.201,0
TXN10010671,CUST100094,1778.6,Grocery,MER2872,5/1/2026 10:40,10,Friday,51,Female,36048,125,1798.63,12,Delhi,Delhi,27.64,Mastercard,iOS,Online,0,0,0,160,0.988,0
TXN10010672,CUST101086,4409.29,Online Shopping,MER2529,4/15/2026 22:28,22,Wednesday,37,Female,51910,67,4046.61,12,Delhi,Delhi,5.74,Visa,iOS,POS,0,0,0,57,1.089,0
TXN10010673,CUST101982,899.81,Online Shopping,MER1934,6/22/2026 12:31,12,Monday,23,Male,45353,74,554.18,12,Bengaluru,Karnataka,16.19,Visa,Web,Online,0,0,0,51,1.621,0
TXN10010674,CUST100620,798.81,Education,MER2092,5/9/2026 11:21,11,Saturday,39,Male,117027,152,1670.64,18,Lucknow,Uttar Pradesh,6.2,Mastercard,Web,Online,0,0,0,74,0.478,0
TXN10010675,CUST100576,5465.14,Utilities,MER1753,2/7/2026 22:05,22,Saturday,44,Male,20281,158,4128.97,8,Ahmedabad,Gujarat,6.49,RuPay,ATM,POS,0,0,0,13,1.323,0
TXN10010676,CUST100616,2419.7,Electronics,MER1817,2/11/2026 21:39,21,Wednesday,49,Male,80915,32,2837.42,12,Ahmedabad,Gujarat,12.3,Mastercard,iOS,POS,0,0,1,98,0.852,0
TXN10010677,CUST101513,1391.23,Grocery,MER4815,1/25/2026 18:13,18,Sunday,55,Male,48827,116,2076.43,9,Jaipur,Rajasthan,7.95,Visa,iOS,ATM,0,2,0,143,0.67,0
TXN10010678,CUST100785,2333.66,Entertainment,MER3931,3/8/2026 12:12,12,Sunday,26,Male,54152,124,2882.85,14,Bengaluru,Karnataka,12.02,Mastercard,Web,Online,0,1,1,24,0.809,0
TXN10010679,CUST100790,4661.9,Fuel,MER1141,4/23/2026 14:17,14,Thursday,53,Female,116179,19,3725.04,11,Delhi,Delhi,4.07,Mastercard,Web,Mobile App,0,0,0,136,1.251,0
TXN10010680,CUST101516,2736.2,Restaurant,MER1062,2/9/2026 10:25,10,Monday,48,Male,54726,83,3478.86,13,Jaipur,Rajasthan,5.68,RuPay,ATM,POS,0,1,0,22,0.786,0
TXN10010681,CUST101378,3129.85,Online Shopping,MER3981,1/16/2026 13:07,13,Friday,30,Male,26282,170,1647.95,8,Delhi,Delhi,5.62,Mastercard,Android,POS,0,0,0,55,1.898,0
TXN10010682,CUST101899,5178.48,Entertainment,MER1831,4/4/2026 21:55,21,Saturday,32,Female,59437,72,3035.75,17,Jaipur,Rajasthan,4.54,Visa,Web,Mobile App,0,0,0,85,1.705,0
TXN10010683,CUST100529,913.29,Grocery,MER1392,4/6/2026 17:42,17,Monday,27,Female,71606,16,1203.76,16,Hyderabad,Telangana,15.05,Mastercard,ATM,POS,0,0,0,23,0.758,0
TXN10010684,CUST101268,4048.28,Online Shopping,MER1181,6/25/2026 18:36,18,Thursday,57,Male,30013,120,1536.54,16,Delhi,Delhi,8.68,Visa,iOS,Online,0,0,0,37,2.633,0
TXN10010685,CUST100735,3175.99,Clothing,MER1791,2/16/2026 5:40,5,Monday,64,Male,20403,12,1741.5,13,Hyderabad,Telangana,105.69,Mastercard,Android,Online,0,1,0,11,1.823,1
TXN10010686,CUST100442,434.3,Online Shopping,MER1363,1/6/2026 19:48,19,Tuesday,67,Female,152013,171,476.06,9,Lucknow,Uttar Pradesh,13.67,Mastercard,ATM,POS,0,0,0,157,0.91,0
TXN10010687,CUST100085,2482.69,Grocery,MER3364,4/23/2026 9:39,9,Thursday,46,Male,24441,54,2806.96,14,Hyderabad,Telangana,2.68,Visa,iOS,Online,0,0,0,40,0.884,0
TXN10010688,CUST101131,1335.02,Grocery,MER4034,2/5/2026 16:34,16,Thursday,28,Female,36570,90,3023.6,16,Kochi,Kerala,0.31,Mastercard,Web,POS,0,0,0,125,0.441,0
TXN10010689,CUST100574,377.35,Healthcare,MER4764,1/22/2026 23:13,23,Thursday,64,Female,130300,107,492.12,14,Delhi,Delhi,19.46,Mastercard,iOS,POS,0,0,1,65,0.765,0
TXN10010690,CUST101358,695.39,Electronics,MER3053,5/21/2026 21:08,21,Thursday,53,Male,29914,93,984.32,15,Hyderabad,Telangana,4.29,Mastercard,Android,POS,0,0,0,44,0.706,0
TXN10010691,CUST101388,10021.09,Education,MER2061,4/27/2026 11:00,11,Monday,35,Male,83738,118,3874.89,13,Hyderabad,Telangana,14.87,Mastercard,Android,POS,0,0,0,46,2.585,0
TXN10010692,CUST100448,10737.37,Grocery,MER1715,4/22/2026 11:19,11,Wednesday,59,Female,92313,109,9883.28,14,Delhi,Delhi,30.89,Visa,Web,POS,0,1,0,67,1.086,0
TXN10010693,CUST101859,4694.72,Grocery,MER3544,6/10/2026 13:45,13,Wednesday,21,Male,41114,98,3106.18,13,Hyderabad,Telangana,13.38,RuPay,Android,POS,0,0,0,146,1.511,0
TXN10010694,CUST101976,1375.31,Travel,MER1931,4/17/2026 11:20,11,Friday,33,Male,94897,8,942.16,7,Kolkata,West Bengal,2.94,RuPay,iOS,POS,0,0,0,30,1.458,0
TXN10010695,CUST100030,972.4,Fuel,MER1085,5/18/2026 9:12,9,Monday,45,Female,49001,123,756.28,12,Chennai,Tamil Nadu,6.14,RuPay,Web,POS,0,0,1,19,1.284,0
TXN10010696,CUST100289,248.39,Grocery,MER4391,1/27/2026 21:16,21,Tuesday,42,Female,21084,166,300.35,18,Ahmedabad,Gujarat,7.51,RuPay,Web,POS,0,0,0,99,0.824,0
TXN10010697,CUST100527,2316.57,Utilities,MER2762,2/25/2026 17:08,17,Wednesday,31,Male,24086,81,1974.04,14,Pune,Maharashtra,4.79,Mastercard,iOS,POS,0,0,0,150,1.173,0
TXN10010698,CUST100238,1167.18,Fuel,MER3138,1/22/2026 14:37,14,Thursday,25,Female,43478,9,1160.75,11,Bengaluru,Karnataka,8.43,Visa,Android,POS,0,0,0,60,1.005,0
TXN10010699,CUST101318,258.11,Clothing,MER4927,6/20/2026 19:36,19,Saturday,28,Female,85415,173,886.25,12,Lucknow,Uttar Pradesh,1.37,RuPay,Web,POS,0,0,0,119,0.291,0
TXN10010700,CUST101668,931.08,Utilities,MER4494,4/24/2026 16:32,16,Friday,36,Male,57405,118,479.52,13,Lucknow,Uttar Pradesh,1.73,Visa,Android,POS,0,0,0,108,1.938,0
TXN10010701,CUST100036,175.97,Restaurant,MER1003,4/3/2026 15:29,15,Friday,35,Male,41844,19,799.29,12,Kolkata,West Bengal,5.44,Visa,Web,POS,0,0,0,77,0.22,0
TXN10010702,CUST100606,820.98,Online Shopping,MER4202,3/26/2026 14:34,14,Thursday,39,Male,34839,96,848.93,4,Pune,Maharashtra,8.46,Visa,iOS,Online,0,0,0,115,0.966,0
TXN10010703,CUST100150,4841.5,Fuel,MER3634,1/9/2026 16:49,16,Friday,33,Male,76425,48,2198.23,17,Delhi,Delhi,11.52,Visa,Web,POS,0,0,0,131,2.201,0
TXN10010704,CUST100279,2394.06,Online Shopping,MER4100,5/15/2026 12:17,12,Friday,59,Male,72033,119,3720.89,19,Kochi,Kerala,20.22,Amex,Android,POS,0,0,0,19,0.643,0
TXN10010705,CUST100981,705.49,Travel,MER3064,2/25/2026 13:23,13,Wednesday,64,Male,27435,71,431.69,10,Ahmedabad,Gujarat,0.58,Visa,Android,Mobile App,0,0,0,147,1.63,0
TXN10010706,CUST101372,2551.75,Healthcare,MER2710,5/6/2026 11:33,11,Wednesday,52,Male,125999,42,4917.14,12,Bengaluru,Karnataka,8.95,Mastercard,Android,POS,0,0,0,149,0.519,0
TXN10010707,CUST100477,1827.95,Entertainment,MER4657,5/15/2026 7:44,7,Friday,22,Male,70382,150,1323.01,17,Ahmedabad,Gujarat,18.65,Mastercard,iOS,Online,0,0,0,156,1.381,0
TXN10010708,CUST100745,1959.18,Travel,MER2099,1/12/2026 17:01,17,Monday,64,Male,92771,133,3285.78,8,Ahmedabad,Gujarat,10.43,RuPay,Android,Mobile App,0,1,0,74,0.596,0
TXN10010709,CUST100671,548.34,Online Shopping,MER4827,4/14/2026 14:21,14,Tuesday,54,Female,72455,101,1458.92,17,Hyderabad,Telangana,1.22,Visa,ATM,Online,0,0,0,53,0.376,0
TXN10010710,CUST101148,2709.9,Grocery,MER1922,1/19/2026 21:54,21,Monday,47,Male,20602,54,2781.71,17,Indore,Madhya Pradesh,3.42,Mastercard,iOS,POS,0,0,0,106,0.974,0
TXN10010711,CUST101914,3067,Healthcare,MER3577,4/30/2026 23:49,23,Thursday,60,Female,51181,13,831.21,10,Delhi,Delhi,190.44,Visa,iOS,Online,0,1,0,10,3.685,1
TXN10010712,CUST101752,1078.87,Healthcare,MER3476,4/19/2026 14:48,14,Sunday,47,Female,65130,74,1261.43,18,Kochi,Kerala,10.67,Visa,Android,POS,0,1,0,159,0.855,0
TXN10010713,CUST101477,7512.26,Grocery,MER3465,5/7/2026 17:38,17,Thursday,47,Male,98618,50,4655.65,7,Chennai,Tamil Nadu,1.5,Visa,Android,Mobile App,0,0,1,126,1.613,0
TXN10010714,CUST100234,1753.07,Grocery,MER1087,4/8/2026 10:29,10,Wednesday,41,Female,47084,64,1990.17,11,Mumbai,Maharashtra,5.29,Amex,Android,ATM,0,0,0,47,0.88,0
TXN10010715,CUST101870,2114.18,Restaurant,MER2348,2/10/2026 10:55,10,Tuesday,46,Female,27916,41,2776.87,9,Ahmedabad,Gujarat,6.3,Mastercard,Web,ATM,0,0,0,115,0.761,0
TXN10010716,CUST100190,4736.46,Travel,MER1244,5/24/2026 11:25,11,Sunday,42,Male,30763,142,2603.65,14,Bengaluru,Karnataka,4.58,Visa,Android,Online,0,1,0,38,1.818,0
TXN10010717,CUST101610,6977.87,Restaurant,MER4179,6/22/2026 20:15,20,Monday,69,Male,19298,17,2292.59,12,Lucknow,Uttar Pradesh,8.04,Visa,Web,POS,0,0,0,58,3.042,0
TXN10010718,CUST101827,1947.14,Restaurant,MER3467,2/24/2026 11:40,11,Tuesday,60,Male,137699,10,3041.72,13,Kochi,Kerala,7.95,RuPay,ATM,POS,0,0,1,123,0.64,0
TXN10010719,CUST100486,1073.86,Entertainment,MER2703,4/28/2026 21:33,21,Tuesday,56,Female,70152,25,3397.42,12,Lucknow,Uttar Pradesh,0.23,Visa,iOS,Mobile App,0,0,0,138,0.316,0
TXN10010720,CUST101951,1447.52,Electronics,MER2514,3/26/2026 20:02,20,Thursday,57,Female,98003,73,900.17,12,Jaipur,Rajasthan,24.48,Amex,Web,Mobile App,0,1,0,165,1.606,0
TXN10010721,CUST100313,3011.51,Clothing,MER2953,3/13/2026 16:56,16,Friday,62,Female,92227,168,2392.3,9,Kochi,Kerala,4.91,Visa,Android,POS,0,0,0,153,1.258,0
TXN10010722,CUST100940,782.91,Grocery,MER2607,5/5/2026 14:10,14,Tuesday,35,Male,57724,95,1538.38,14,Lucknow,Uttar Pradesh,1.96,Visa,iOS,POS,0,0,0,168,0.509,0
TXN10010723,CUST100671,471.6,Grocery,MER2933,4/29/2026 20:27,20,Wednesday,50,Male,63435,106,771.7,13,Jaipur,Rajasthan,15.05,Mastercard,iOS,Online,0,0,0,155,0.61,0
TXN10010724,CUST100305,1772.29,Healthcare,MER1374,1/26/2026 15:09,15,Monday,50,Female,44405,75,2230.95,10,Kochi,Kerala,2.38,Visa,Web,ATM,0,0,0,45,0.794,0
TXN10010725,CUST101246,1112.69,Restaurant,MER3508,2/10/2026 16:20,16,Tuesday,55,Male,25409,78,1177.66,14,Bengaluru,Karnataka,3.15,RuPay,Web,POS,0,0,0,6,0.944,0
TXN10010726,CUST101467,1071.4,Healthcare,MER2255,1/24/2026 18:09,18,Saturday,55,Female,143014,142,2640.43,15,Hyderabad,Telangana,5.89,Visa,Web,POS,0,0,0,20,0.406,0
TXN10010727,CUST101541,7554.15,Electronics,MER1315,3/5/2026 16:28,16,Thursday,37,Female,44354,131,3009.97,8,Hyderabad,Telangana,2.66,Visa,Android,Online,0,0,0,82,2.509,0
TXN10010728,CUST100013,3321.08,Online Shopping,MER4824,3/7/2026 15:47,15,Saturday,41,Female,97926,137,3440.37,9,Indore,Madhya Pradesh,1.76,Visa,Android,POS,0,0,0,79,0.965,0
TXN10010729,CUST101901,771.16,Grocery,MER2516,4/22/2026 8:31,8,Wednesday,38,Female,54019,153,1852.82,14,Kochi,Kerala,4.76,RuPay,iOS,ATM,0,0,0,92,0.416,0
TXN10010730,CUST100269,327.23,Fuel,MER3511,3/18/2026 5:35,5,Wednesday,49,Male,44283,135,856.69,10,Kochi,Kerala,11.51,RuPay,ATM,Mobile App,0,0,0,39,0.382,0
TXN10010731,CUST100370,4005.31,Education,MER1723,4/28/2026 19:17,19,Tuesday,22,Female,30960,164,1910.74,13,Pune,Maharashtra,15.68,Mastercard,Android,POS,0,1,0,113,2.095,0
TXN10010732,CUST100943,2616.67,Restaurant,MER3393,3/5/2026 21:45,21,Thursday,54,Female,61507,114,3272.55,10,Delhi,Delhi,9.02,RuPay,Android,Online,0,0,0,65,0.799,0
TXN10010733,CUST100249,449.51,Fuel,MER1220,5/8/2026 4:08,4,Friday,38,Female,38080,97,1811.1,13,Bengaluru,Karnataka,5.67,Mastercard,Android,POS,0,0,0,147,0.248,0
TXN10010734,CUST100565,6956.33,Fuel,MER2772,6/30/2026 11:59,11,Tuesday,64,Female,34988,176,14541.85,15,Kochi,Kerala,5.69,Mastercard,Android,POS,0,0,0,59,0.478,0
TXN10010735,CUST100249,1893.87,Grocery,MER4786,5/20/2026 14:04,14,Wednesday,37,Male,145573,18,1110.65,15,Lucknow,Uttar Pradesh,1.65,Amex,Web,Online,0,0,0,104,1.704,0
TXN10010736,CUST101059,1693.27,Utilities,MER4691,3/1/2026 8:22,8,Sunday,24,Male,23603,7,2087.7,14,Kolkata,West Bengal,1.99,Visa,ATM,POS,0,0,0,166,0.811,0
TXN10010737,CUST101384,1340.9,Electronics,MER4490,1/14/2026 20:58,20,Wednesday,23,Male,44021,133,1340.03,14,Kochi,Kerala,9.95,Visa,iOS,POS,0,0,0,26,1,0
TXN10010738,CUST100637,287.71,Healthcare,MER1986,4/16/2026 15:12,15,Thursday,61,Female,38273,17,1303.06,12,Lucknow,Uttar Pradesh,5.68,Amex,Android,POS,0,0,0,72,0.221,0
TXN10010739,CUST100731,5228.45,Electronics,MER3325,3/13/2026 18:33,18,Friday,18,Female,134502,26,3734.84,12,Pune,Maharashtra,7.39,Visa,Web,Mobile App,0,0,0,119,1.4,0
TXN10010740,CUST101436,1512.35,Clothing,MER4380,5/17/2026 19:21,19,Sunday,59,Female,35289,149,1975.82,20,Bengaluru,Karnataka,6.93,Mastercard,Android,POS,0,0,0,93,0.765,0
TXN10010741,CUST101161,5592.26,Online Shopping,MER3011,2/1/2026 1:03,1,Sunday,22,Female,20871,13,5628.55,19,Bengaluru,Karnataka,3.25,Amex,iOS,Online,0,0,0,95,0.993,0
TXN10010742,CUST100305,1462.47,Restaurant,MER4763,1/3/2026 9:37,9,Saturday,37,Female,44571,33,2622.88,11,Chennai,Tamil Nadu,8.83,Mastercard,Web,ATM,0,0,0,12,0.557,0
TXN10010743,CUST101201,3503.31,Grocery,MER4408,5/2/2026 7:41,7,Saturday,53,Male,47096,18,2638.16,11,Pune,Maharashtra,3.98,Visa,Web,Mobile App,0,1,0,36,1.327,0
TXN10010744,CUST101493,1559.75,Fuel,MER2275,3/22/2026 13:28,13,Sunday,23,Male,76053,73,1290.22,8,Kolkata,West Bengal,3.3,Visa,ATM,Mobile App,0,0,0,48,1.208,0
TXN10010745,CUST100258,2528.04,Utilities,MER1727,4/13/2026 10:08,10,Monday,62,Female,35987,154,1039.89,14,Delhi,Delhi,2.55,Mastercard,Android,Mobile App,1,0,0,8,2.429,0
TXN10010746,CUST100412,2422.68,Restaurant,MER2128,2/15/2026 17:26,17,Sunday,58,Male,48028,132,2835.58,14,Ahmedabad,Gujarat,18.2,Mastercard,iOS,ATM,0,0,1,97,0.854,0
TXN10010747,CUST101346,2023.08,Entertainment,MER1237,4/10/2026 17:29,17,Friday,52,Female,36077,132,2427.61,16,Delhi,Delhi,4.29,Visa,Web,Online,0,0,0,19,0.833,0
TXN10010748,CUST100748,2826.21,Utilities,MER1003,1/23/2026 8:33,8,Friday,28,Female,81478,45,1966.96,15,Lucknow,Uttar Pradesh,6.38,Visa,iOS,POS,0,0,0,127,1.436,0
TXN10010749,CUST100973,1377.54,Entertainment,MER4964,5/15/2026 8:32,8,Friday,47,Male,59600,137,1750.81,19,Bengaluru,Karnataka,11.88,Visa,Web,Online,0,1,0,162,0.786,0
TXN10010750,CUST101984,1085.03,Education,MER4202,3/9/2026 18:27,18,Monday,23,Female,42537,114,1551.86,17,Jaipur,Rajasthan,3.48,Visa,Android,POS,0,0,0,122,0.699,0
TXN10010751,CUST100559,2504.43,Grocery,MER2794,1/12/2026 8:54,8,Monday,51,Male,123206,175,4652.27,10,Jaipur,Rajasthan,1.9,Mastercard,Web,Mobile App,0,0,0,63,0.538,0
TXN10010752,CUST101962,611.3,Grocery,MER3655,2/24/2026 1:08,1,Tuesday,59,Male,70703,128,1083.13,11,Kolkata,West Bengal,8.14,Amex,iOS,Mobile App,1,0,0,46,0.564,0
TXN10010753,CUST101050,3124.24,Entertainment,MER4790,4/13/2026 16:46,16,Monday,49,Male,47869,174,2171.07,14,Jaipur,Rajasthan,1.54,RuPay,ATM,Online,0,1,0,126,1.438,0
TXN10010754,CUST100302,4594.57,Jewelry,MER1208,2/4/2026 18:13,18,Wednesday,51,Male,40913,166,6207.6,15,Kochi,Kerala,3.25,Visa,iOS,Online,0,0,0,143,0.74,0
TXN10010755,CUST101022,3128.01,Online Shopping,MER2324,3/7/2026 22:30,22,Saturday,28,Male,52374,46,3065.81,12,Jaipur,Rajasthan,6.39,Visa,Android,Online,0,0,0,12,1.02,0
TXN10010756,CUST100407,1569.45,Clothing,MER2850,1/5/2026 16:04,16,Monday,44,Female,37415,144,2522.17,13,Mumbai,Maharashtra,27.04,RuPay,Android,Online,0,0,0,99,0.622,0
TXN10010757,CUST101557,1471.85,Grocery,MER4050,4/7/2026 7:43,7,Tuesday,37,Male,39199,3,2301.59,17,Lucknow,Uttar Pradesh,0.68,Mastercard,Web,POS,0,0,0,68,0.639,0
TXN10010758,CUST100177,1274.64,Clothing,MER4494,4/27/2026 14:41,14,Monday,24,Female,62693,38,2001.52,15,Kochi,Kerala,4.1,Mastercard,iOS,Online,0,0,0,54,0.637,0
TXN10010759,CUST101385,1737.77,Travel,MER1376,4/29/2026 8:13,8,Wednesday,30,Male,20129,76,2425.27,15,Bengaluru,Karnataka,3.96,Visa,Android,POS,0,0,0,157,0.716,0
TXN10010760,CUST100254,3436.24,Restaurant,MER2296,3/13/2026 10:55,10,Friday,59,Male,30388,24,5058.77,18,Mumbai,Maharashtra,5.81,Mastercard,Web,POS,0,0,0,64,0.679,0
TXN10010761,CUST101615,416.92,Fuel,MER3245,5/11/2026 20:24,20,Monday,25,Male,90394,149,582.57,9,Jaipur,Rajasthan,4.49,RuPay,Android,Mobile App,0,0,1,71,0.714,0
TXN10010762,CUST101084,1202.7,Grocery,MER3785,3/8/2026 15:48,15,Sunday,45,Female,61509,58,1568.88,12,Kolkata,West Bengal,3.47,Mastercard,Android,Online,0,0,0,113,0.766,0
TXN10010763,CUST100756,5235.25,Grocery,MER1943,1/24/2026 7:06,7,Saturday,56,Male,59848,29,4273.21,17,Mumbai,Maharashtra,9.64,Mastercard,Android,ATM,0,0,1,114,1.225,0
TXN10010764,CUST101051,1231.69,Grocery,MER1146,4/11/2026 18:42,18,Saturday,24,Male,88313,50,1258.57,15,Kolkata,West Bengal,2.87,Visa,Android,Online,0,0,0,85,0.978,0
TXN10010765,CUST100946,4108.48,Electronics,MER2886,3/17/2026 15:32,15,Tuesday,29,Female,36510,49,4045.25,9,Bengaluru,Karnataka,0.95,Visa,Android,ATM,0,0,0,145,1.015,0
TXN10010766,CUST101171,1468.15,Education,MER2417,2/6/2026 9:35,9,Friday,66,Male,63925,18,2582.83,16,Hyderabad,Telangana,10.81,Amex,Android,Mobile App,0,0,0,109,0.568,0
TXN10010767,CUST101738,1274.55,Grocery,MER4227,2/19/2026 15:01,15,Thursday,58,Female,47022,77,1904.11,14,Hyderabad,Telangana,2.14,Visa,Android,Online,0,1,0,128,0.669,0
TXN10010768,CUST100615,2375.78,Grocery,MER2800,5/14/2026 8:36,8,Thursday,49,Male,25017,155,3101.58,8,Pune,Maharashtra,5.45,Mastercard,Android,Online,0,0,0,103,0.766,0
TXN10010769,CUST100478,5620.33,Utilities,MER2878,4/25/2026 13:09,13,Saturday,43,Male,51493,3,2050.37,12,Pune,Maharashtra,5.88,Mastercard,Web,Online,0,0,0,176,2.74,0
TXN10010770,CUST100485,3527,Healthcare,MER1616,1/11/2026 22:24,22,Sunday,26,Male,69909,84,963.34,16,Lucknow,Uttar Pradesh,251.14,Amex,Android,Online,0,3,0,1,3.657,1
TXN10010771,CUST100001,2153.21,Healthcare,MER1445,2/15/2026 15:10,15,Sunday,18,Female,110346,62,4731.28,12,Pune,Maharashtra,5.23,RuPay,iOS,POS,0,0,0,76,0.455,0
TXN10010772,CUST100407,1576.72,Utilities,MER3038,5/7/2026 9:14,9,Thursday,20,Male,37091,65,2504.17,18,Pune,Maharashtra,17.43,Mastercard,Web,POS,0,0,0,158,0.629,0
TXN10010773,CUST100718,2361.3,Restaurant,MER1607,6/4/2026 11:28,11,Thursday,26,Male,56104,126,5608.26,12,Chennai,Tamil Nadu,5.81,Amex,Web,Online,0,0,0,132,0.421,0
TXN10010774,CUST101672,1968.55,Fuel,MER2042,2/10/2026 0:29,0,Tuesday,28,Male,69280,121,2266.84,13,Bengaluru,Karnataka,3.55,Visa,ATM,Online,0,0,0,65,0.868,0
TXN10010775,CUST101663,665.39,Healthcare,MER3416,2/14/2026 1:10,1,Saturday,33,Male,44029,156,1271.18,14,Mumbai,Maharashtra,9.24,Mastercard,Android,ATM,0,0,0,96,0.523,0
TXN10010776,CUST101541,1562.32,Electronics,MER1504,1/21/2026 20:06,20,Wednesday,38,Male,146740,25,2088.47,21,Indore,Madhya Pradesh,6.16,Visa,Web,Mobile App,0,0,0,120,0.748,0
